0.01000, -0.3995, -26.02
0.02000, -0.3990, -10.35
0.03000, -0.3985, -5.966
0.04000, -0.3980, -4.279
0.05000, -0.3975, -3.344
0.06000, -0.3970, -2.874
0.07000, -0.3965, -2.444
0.08000, -0.3960, -2.222
0.09000, -0.3955, -2.034
0.1000, -0.3950, -1.826
0.1100, -0.3945, -1.809
0.1200, -0.3940, -1.625
0.1300, -0.3935, -1.526
0.1400, -0.3930, -1.438
0.1500, -0.3925, -1.397
0.1600, -0.3920, -1.381
0.1700, -0.3915, -1.324
0.1800, -0.3910, -1.263
0.1900, -0.3905, -1.211
0.2000, -0.3900, -1.140
0.2100, -0.3895, -1.219
0.2200, -0.3890, -1.062
0.2300, -0.3885, -1.037
0.2400, -0.3880, -1.009
0.2500, -0.3875, -0.9336
0.2600, -0.3870, -1.011
0.2700, -0.3865, -0.9034
0.2800, -0.3860, -0.8503
0.2900, -0.3855, -0.8476
0.3000, -0.3850, -0.8139
0.3100, -0.3845, -0.8553
0.3200, -0.3840, -0.7314
0.3300, -0.3835, -0.7678
0.3400, -0.3830, -0.7688
0.3500, -0.3825, -0.7385
0.3600, -0.3820, -0.7970
0.3700, -0.3815, -0.7167
0.3800, -0.3810, -0.7065
0.3900, -0.3805, -0.7068
0.4000, -0.3800, -0.6442
0.4100, -0.3795, -0.7631
0.4200, -0.3790, -0.6631
0.4300, -0.3785, -0.6830
0.4400, -0.3780, -0.6954
0.4500, -0.3775, -0.6054
0.4600, -0.3770, -0.6989
0.4700, -0.3765, -0.6176
0.4800, -0.3760, -0.6348
0.4900, -0.3755, -0.6716
0.5000, -0.3750, -0.5857
0.5100, -0.3745, -0.6969
0.5200, -0.3740, -0.5680
0.5300, -0.3735, -0.6003
0.5400, -0.3730, -0.6360
0.5500, -0.3725, -0.5905
0.5600, -0.3720, -0.6073
0.5700, -0.3715, -0.5857
0.5800, -0.3710, -0.5877
0.5900, -0.3705, -0.5926
0.6000, -0.3700, -0.6036
0.6100, -0.3695, -0.6491
0.6200, -0.3690, -0.4906
0.6300, -0.3685, -0.4964
0.6400, -0.3680, -0.5737
0.6500, -0.3675, -0.5156
0.6600, -0.3670, -0.5778
0.6700, -0.3665, -0.4550
0.6800, -0.3660, -0.4962
0.6900, -0.3655, -0.5566
0.7000, -0.3650, -0.4158
0.7100, -0.3645, -0.4883
0.7200, -0.3640, -0.3872
0.7300, -0.3635, -0.4320
0.7400, -0.3630, -0.4786
0.7500, -0.3625, -0.4411
0.7600, -0.3620, -0.4675
0.7700, -0.3615, -0.3829
0.7800, -0.3610, -0.4228
0.7900, -0.3605, -0.4614
0.8000, -0.3600, -0.4120
0.8100, -0.3595, -0.4713
0.8200, -0.3590, -0.3861
0.8300, -0.3585, -0.4240
0.8400, -0.3580, -0.4325
0.8500, -0.3575, -0.3990
0.8600, -0.3570, -0.4755
0.8700, -0.3565, -0.3622
0.8800, -0.3560, -0.4252
0.8900, -0.3555, -0.4686
0.9000, -0.3550, -0.3914
0.9100, -0.3545, -0.4507
0.9200, -0.3540, -0.3712
0.9300, -0.3535, -0.4209
0.9400, -0.3530, -0.4735
0.9500, -0.3525, -0.4089
0.9600, -0.3520, -0.4567
0.9700, -0.3515, -0.3499
0.9800, -0.3510, -0.4317
0.9900, -0.3505, -0.4063
1.000, -0.3500, -0.3831
1.010, -0.3495, -0.5026
1.020, -0.3490, -0.3885
