0.01000, -0.3995, -23.74
0.02000, -0.3990, -9.268
0.03000, -0.3985, -5.581
0.04000, -0.3980, -4.194
0.05000, -0.3975, -3.343
0.06000, -0.3970, -2.874
0.07000, -0.3965, -2.549
0.08000, -0.3960, -2.260
0.09000, -0.3955, -2.160
0.1000, -0.3950, -1.911
0.1100, -0.3945, -1.855
0.1200, -0.3940, -1.741
0.1300, -0.3935, -1.578
0.1400, -0.3930, -1.591
0.1500, -0.3925, -1.464
0.1600, -0.3920, -1.473
0.1700, -0.3915, -1.370
0.1800, -0.3910, -1.262
0.1900, -0.3905, -1.331
0.2000, -0.3900, -1.183
0.2100, -0.3895, -1.187
0.2200, -0.3890, -1.138
0.2300, -0.3885, -1.040
0.2400, -0.3880, -1.105
0.2500, -0.3875, -0.9645
0.2600, -0.3870, -0.9609
0.2700, -0.3865, -0.9728
0.2800, -0.3860, -0.8924
0.2900, -0.3855, -0.9027
0.3000, -0.3850, -0.8173
0.3100, -0.3845, -0.8376
0.3200, -0.3840, -0.8176
0.3300, -0.3835, -0.7382
0.3400, -0.3830, -0.8474
0.3500, -0.3825, -0.7558
0.3600, -0.3820, -0.7496
0.3700, -0.3815, -0.7710
0.3800, -0.3810, -0.6489
0.3900, -0.3805, -0.7355
0.4000, -0.3800, -0.6809
0.4100, -0.3795, -0.7634
0.4200, -0.3790, -0.7178
0.4300, -0.3785, -0.6512
0.4400, -0.3780, -0.6957
0.4500, -0.3775, -0.6767
0.4600, -0.3770, -0.6574
0.4700, -0.3765, -0.6932
0.4800, -0.3760, -0.6078
0.4900, -0.3755, -0.7090
0.5000, -0.3750, -0.6237
0.5100, -0.3745, -0.6473
0.5200, -0.3740, -0.6530
0.5300, -0.3735, -0.6090
0.5400, -0.3730, -0.7139
0.5500, -0.3725, -0.5752
0.5600, -0.3720, -0.6025
0.5700, -0.3715, -0.6574
0.5800, -0.3710, -0.5906
0.5900, -0.3705, -0.6517
0.6000, -0.3700, -0.5546
0.6100, -0.3695, -0.5559
0.6200, -0.3690, -0.5879
0.6300, -0.3685, -0.5498
0.6400, -0.3680, -0.6450
0.6500, -0.3675, -0.5147
0.6600, -0.3670, -0.5260
0.6700, -0.3665, -0.5219
0.6800, -0.3660, -0.5344
0.6900, -0.3655, -0.5654
0.7000, -0.3650, -0.4704
0.7100, -0.3645, -0.4475
0.7200, -0.3640, -0.4445
0.7300, -0.3635, -0.4427
0.7400, -0.3630, -0.5241
0.7500, -0.3625, -0.4148
0.7600, -0.3620, -0.4804
0.7700, -0.3615, -0.4682
0.7800, -0.3610, -0.4348
0.7900, -0.3605, -0.5071
0.8000, -0.3600, -0.4074
0.8100, -0.3595, -0.4238
0.8200, -0.3590, -0.4565
0.8300, -0.3585, -0.4124
0.8400, -0.3580, -0.5059
0.8500, -0.3575, -0.4016
0.8600, -0.3570, -0.4355
0.8700, -0.3565, -0.4344
0.8800, -0.3560, -0.4137
0.8900, -0.3555, -0.5384
0.9000, -0.3550, -0.3828
0.9100, -0.3545, -0.4153
0.9200, -0.3540, -0.4310
0.9300, -0.3535, -0.4097
0.9400, -0.3530, -0.4826
0.9500, -0.3525, -0.4350
0.9600, -0.3520, -0.4315
0.9700, -0.3515, -0.4103
0.9800, -0.3510, -0.4171
0.9900, -0.3505, -0.4692
1.000, -0.3500, -0.4076
1.010, -0.3495, -0.3922
1.020, -0.3490, -0.4148
1.030, -0.3485, -0.3848
1.040, -0.3480, -0.4638
1.050, -0.3475, -0.3758
1.060, -0.3470, -0.4194
1.070, -0.3465, -0.4162
1.080, -0.3460, -0.3655
1.090, -0.3455, -0.4155
1.100, -0.3450, -0.3372
1.110, -0.3445, -0.3655
1.120, -0.3440, -0.3611
1.130, -0.3435, -0.2786
1.140, -0.3430, -0.4023
1.150, -0.3425, -0.2899
1.160, -0.3420, -0.3510
1.170, -0.3415, -0.3794
1.180, -0.3410, -0.2696
1.190, -0.3405, -0.3581
1.200, -0.3400, -0.2601
1.210, -0.3395, -0.3326
1.220, -0.3390, -0.3577
1.230, -0.3385, -0.2951
1.240, -0.3380, -0.3833
1.250, -0.3375, -0.3573
1.260, -0.3370, -0.3176
1.270, -0.3365, -0.3993
1.280, -0.3360, -0.3092
1.290, -0.3355, -0.3969
1.300, -0.3350, -0.2668
1.310, -0.3345, -0.3412
1.320, -0.3340, -0.3149
1.330, -0.3335, -0.2919
1.340, -0.3330, -0.3398
1.350, -0.3325, -0.3000
1.360, -0.3320, -0.3351
1.370, -0.3315, -0.3835
1.380, -0.3310, -0.2552
1.390, -0.3305, -0.3706
1.400, -0.3300, -0.2804
1.410, -0.3295, -0.3668
1.420, -0.3290, -0.3836
1.430, -0.3285, -0.2759
1.440, -0.3280, -0.3576
1.450, -0.3275, -0.3095
1.460, -0.3270, -0.3797
1.470, -0.3265, -0.3425
1.480, -0.3260, -0.3057
1.490, -0.3255, -0.3768
1.500, -0.3250, -0.2560
1.510, -0.3245, -0.2930
1.520, -0.3240, -0.2642
1.530, -0.3235, -0.2742
1.540, -0.3230, -0.2788
1.550, -0.3225, -0.2071
1.560, -0.3220, -0.2179
1.570, -0.3215, -0.3034
1.580, -0.3210, -0.1835
1.590, -0.3205, -0.2690
1.600, -0.3200, -0.1874
1.610, -0.3195, -0.2114
1.620, -0.3190, -0.2714
1.630, -0.3185, -0.2145
1.640, -0.3180, -0.3168
1.650, -0.3175, -0.2326
1.660, -0.3170, -0.2884
1.670, -0.3165, -0.3251
1.680, -0.3160, -0.2138
1.690, -0.3155, -0.2896
1.700, -0.3150, -0.2408
1.710, -0.3145, -0.2647
1.720, -0.3140, -0.2994
1.730, -0.3135, -0.2030
1.740, -0.3130, -0.3505
1.750, -0.3125, -0.2547
1.760, -0.3120, -0.2518
